timestamp,signal,confidence,price,position_ratio,cumulative_return,benchmark_return
1721685600000,1,1.0,67532.01,0.9308069208433261,0.4874280475681619,0.1524815929268781
1721689200000,0,1.0,67490.01,0.9307668421679927,0.4865669840594763,0.15176483317246048
1721692800000,1,1.0,67410.01,0.9480167122393196,0.4848963638428451,0.15039957649737928
1721696400000,1,1.0,67647.65,0.9611441719060609,0.4899269703469081,0.15445507145070797
1721700000000,1,1.0,67473.99,0.970785316749276,0.4862136036736327,0.15149144052327565
1721703600000,1,1.0,66936.0,0.9779167694648933,0.4746232306868525,0.1423102600404389
1721707200000,1,1.0,66428.0,0.9833130315530165,0.46361717194810187,0.13364088015367329
1721710800000,1,1.0,66519.34,0.987501743970051,0.4656044916328696,0.13519966196244718
1721714400000,1,1.0,66576.0,0.990634210811802,0.4668411657839659,0.1361666050025735
1721718000000,2,1.0,66888.0,0.7438674760601798,0.4719485034358633,0.14149110603539017
1721721600000,1,1.0,66938.2,0.808017013264645,0.4728409989820171,0.14234780459900356
1721725200000,2,1.0,66870.01,0.6057693833715272,0.4719317469208783,0.14118409394058118
1721728800000,1,1.0,66676.01,0.7037216344261089,0.46892406175094764,0.1378733465035093
1721732400000,1,1.0,66504.68,0.7773462290006323,0.4659882635750477,0.13494947867673848
1721736000000,2,1.0,66092.01,0.5814956699027823,0.4606848323316199,0.12790697277541654
1721739600000,2,1.0,67227.8,0.44031643769983514,0.4716322918730928,0.14729003376279762
1721743200000,2,1.0,66584.01,0.328112528399517,0.4669783516784675,0.13630330132716592
1721746800000,2,1.0,65857.99,0.24405600220419554,0.4630420677270602,0.12391325568663544
1721750400000,1,1.0,65940.29,0.43334864766057857,0.46383379972755956,0.12531776349112503
1721754000000,1,1.0,65860.0,0.5747137242802576,0.46280890585755696,0.12394755776059677
1721757600000,1,1.0,65536.01,0.6799630838968851,0.4579081045639174,0.1184184388836022
1721761200000,1,1.0,65836.01,0.7608044447507851,0.46297998700345305,0.1235381514151567
1721764800000,1,1.0,65872.0,0.8206837734057228,0.4636362682679348,0.12415234626185895
1721768400000,1,1.0,65917.99,0.8655940484804995,0.4645207100125512,0.12493719819294634
1721772000000,1,1.0,65936.01,0.8992203093256478,0.464880708346026,0.1252447222590082
1721775600000,1,1.0,65784.7,0.9242545494816425,0.4617731855673555,0.12266250991517653
1721779200000,1,1.0,65666.01,0.9430940739947556,0.4592856526873376,0.12063698098060915
1721782800000,1,1.0,65878.16,0.9574521498972914,0.46379901402563556,0.12425747102584025
1721786400000,1,1.0,66052.71,0.9681707556301821,0.4675537134722303,0.1272362904337831
1721790000000,1,1.0,65860.0,0.976059888357565,0.46337430886736836,0.12394755776059677
1721793600000,1,1.0,65814.01,0.982032594915337,0.4623707832549246,0.12316270582950938
1721797200000,1,1.0,65898.0,0.9865413902387036,0.4642118714005732,0.12459605468126034
1721800800000,1,1.0,66078.0,0.989933262357864,0.46817098688612857,0.12766788220019304
1721804400000,1,1.0,66437.01,0.9924904391025784,0.47608751769889407,0.1337946421867042
1721808000000,1,1.0,66398.1,0.9943645474142876,0.47522789015034433,0.13313061547136176
1721811600000,1,1.0,66491.53,0.9957793244500138,0.47729493707886267,0.1347250646107721
1721815200000,1,1.0,66367.99,0.9968286196253209,0.4745588397792373,0.13261676699027808
1721818800000,1,1.0,66215.1,0.9976159857979864,0.4711700212929241,0.13000759082711352
1721822400000,2,1.0,66344.0,0.7485781936854463,0.47331283002576674,0.132207360644838
1721826000000,2,1.0,66760.01,0.5629721882292058,0.4784995825138385,0.13930686601234454
1721829600000,1,1.0,66176.0,0.6702902518745097,0.4698051261532477,0.1293403216271675
1721833200000,1,1.0,66394.0,0.7533293425876203,0.47344970928396923,0.13306064606676377
1721836800000,1,1.0,66586.01,0.8154320250880253,0.4769225618359511,0.13633743274404295
1721840400000,1,1.0,65754.0,0.860067562481608,0.4610226076282655,0.12213859266611418
1721844000000,1,1.0,65652.0,0.8949047539215762,0.45899407240319434,0.12039789040538565
1721847600000,2,1.0,66044.01,0.6724910988644963,0.4648411760324601,0.12708781877036782
1721851200000,2,1.0,65647.05,0.5028612356873273,0.46040047377357657,0.12031341514861504
1721854800000,1,1.0,65288.01,0.6258626293603854,0.4553912758546108,0.11418614319085062
1721858400000,2,1.0,65376.0,0.46973242776941426,0.4563119796582743,0.1156877548763555
1721862000000,2,1.0,65514.8,0.35278341801810514,0.4574012541890321,0.11805647520762144
