timestamp,action,confidence,price,position,equity
1661612400000.0,2,0.31432083,19977.36,-1,47264.33420259351
1661616000000.0,2,0.34286222,20002.67,-1,47844.4429295672
1661619600000.0,2,0.3233824,19985.67,-1,47668.51971030405
1661623200000.0,1,0.25211385,19958.41,-1,47786.68228349544
1661626800000.0,0,0.2840377,20018.0,-1,47976.1594449776
1661630400000.0,0,0.27975023,20007.99,-1,47561.96487224381
1661634000000.0,4,0.37786984,19873.06,0,47631.54177563472
1661637600000.0,3,0.39031246,20020.08,0,47631.54177563472
1661641200000.0,2,0.46531007,20037.6,-1,47631.54177563472
1661644800000.0,1,0.34325138,19992.16,-1,47506.49163419039
1661648400000.0,0,0.26467878,20019.75,-1,47830.8225946488
1661652000000.0,0,0.28201097,20004.47,-1,47633.89717213455
1661655600000.0,1,0.33383366,19990.58,-1,47742.9591676408
1661659200000.0,4,0.35431772,19995.62,0,47842.09994758727
1661662800000.0,1,0.42286292,20054.75,1,47842.09994758727
1661666400000.0,1,0.47718132,20033.94,1,48266.52840290412
1661670000000.0,1,0.3208018,20056.62,1,48117.156575487505
1661673600000.0,0,0.30513367,20036.69,1,48279.95105149945
1661677200000.0,1,0.35981408,20020.0,1,48136.8957645983
1661680800000.0,1,0.35424203,19995.45,1,48017.09683141316
1661684400000.0,3,0.5924099,20034.97,0,47840.879706805885
1661688000000.0,3,0.8580167,19924.17,0,47840.879706805885
1661691600000.0,3,0.73332876,19938.04,0,47840.879706805885
1661695200000.0,2,0.2877549,19920.01,-1,47840.879706805885
1661698800000.0,0,0.28876802,20022.03,-1,47970.66744839641
1661702400000.0,0,0.30365998,19991.34,-1,47236.283344288626
1661706000000.0,0,0.29841146,19982.09,-1,47457.20324386779
1661709600000.0,0,0.27897304,20011.21,-1,47523.78874634767
1661713200000.0,0,0.25288543,19973.76,-1,47314.17038610833
1661716800000.0,1,0.30867574,19988.03,-1,47583.751690743076
1661720400000.0,0,0.28413686,19964.01,-1,47481.030056106545
1661724000000.0,1,0.30418923,19903.85,-1,47653.93640957321
1661727600000.0,1,0.30879351,19555.61,-1,48086.99412083693
1661731200000.0,4,0.32103708,19641.03,0,50593.77632446847
1661734800000.0,0,0.31609243,19660.75,0,50593.77632446847
1661738400000.0,0,0.31032887,19764.25,0,50593.77632446847
1661742000000.0,0,0.34048018,19868.14,0,50593.77632446847
1661745600000.0,0,0.3774091,19804.93,0,50593.77632446847
1661749200000.0,0,0.29764327,19753.84,0,50593.77632446847
1661752800000.0,1,0.29358837,19851.86,1,50593.77632446847
1661756400000.0,0,0.29236612,19897.01,1,51346.92638875841
1661760000000.0,0,0.3384308,19793.72,1,51693.842583440004
1661763600000.0,0,0.37281722,19842.9,1,50900.199754012276
1661767200000.0,0,0.34245113,19827.53,1,51278.0810043875
1661770800000.0,0,0.29327378,19825.09,1,51159.9835090994
1661774400000.0,0,0.34037516,19895.12,1,51141.23543567698
1661778000000.0,2,0.30385986,20081.61,1,51679.320510174264
1661781600000.0,3,0.3200227,20166.54,0,53112.24190876059
1661785200000.0,3,0.2927506,20262.28,0,53112.24190876059
1661788800000.0,3,0.31859756,20315.96,0,53112.24190876059
1661792400000.0,0,0.34750634,20276.3,0,53112.24190876059
1661796000000.0,0,0.41795135,20174.71,0,53112.24190876059
1661799600000.0,3,0.39809936,20098.65,0,53112.24190876059
1661803200000.0,3,0.8057132,20175.81,0,53112.24190876059
1661806800000.0,3,0.82459605,20203.57,0,53112.24190876059
1661810400000.0,3,0.7543348,20203.87,0,53112.24190876059
1661814000000.0,3,0.64593333,20285.73,0,53112.24190876059
1661817600000.0,2,0.407161,20256.25,-1,53112.24190876059
1661821200000.0,3,0.44397983,20163.16,-1,53343.79614291488
1661824800000.0,3,0.45006573,20197.26,-1,54074.98283414362
1661828400000.0,3,0.4325534,20273.36,-1,53807.14024986068
1661832000000.0,0,0.27608782,20466.23,-1,53209.403573498996
1661835600000.0,3,0.44666204,20417.59,-1,51694.48277494613
1661839200000.0,4,0.27076426,20396.22,0,52076.53155205824
1661842800000.0,2,0.35549003,20434.16,-1,52076.53155205824
1661846400000.0,1,0.2565907,20402.68,-1,51785.92129087969
1661850000000.0,4,0.24015802,20423.09,0,52027.04967838367
1661853600000.0,3,0.35129315,20394.09,0,52027.04967838367
1661857200000.0,3,0.6801631,20403.8,0,52027.04967838367
1661860800000.0,3,0.56371874,20334.61,0,52027.04967838367
1661864400000.0,3,0.5080717,20271.25,0,52027.04967838367
1661868000000.0,3,0.55973834,19832.03,0,52027.04967838367
1661871600000.0,1,0.3407437,19756.24,1,52027.04967838367
1661875200000.0,4,0.28522718,19616.65,1,51430.570634868025
1661878800000.0,2,0.33038685,19685.99,1,50331.97570566427
1661882400000.0,1,0.24877743,19776.43,1,50877.69224976476
1661886000000.0,0,0.30123177,19947.2,1,51589.46906326993
1661889600000.0,3,0.62151664,19975.32,0,52933.455423755106
1661893200000.0,3,0.5309913,19884.3,0,52933.455423755106
1661896800000.0,3,0.45894185,19907.04,0,52933.455423755106
1661900400000.0,1,0.3556463,19811.66,1,52933.455423755106
1661904000000.0,1,0.3289364,19960.23,1,52172.600021095874
1661907600000.0,2,0.34511328,20236.27,1,53357.75715228775
1661911200000.0,0,0.32171932,20335.19,1,55559.75469212893
1661914800000.0,0,0.35002968,20402.87,1,56348.84901411519
1661918400000.0,3,0.5797084,20343.02,0,56888.73886158821
1661922000000.0,3,0.597905,20353.21,0,56888.73886158821
1661925600000.0,3,0.54074126,20249.84,0,56888.73886158821
1661929200000.0,3,0.35201433,20258.09,0,56888.73886158821
1661932800000.0,4,0.37064457,20235.81,0,56888.73886158821
1661936400000.0,4,0.30458865,20178.14,0,56888.73886158821
1661940000000.0,3,0.4752018,20334.05,0,56888.73886158821
1661943600000.0,3,0.57112706,20314.78,0,56888.73886158821
1661947200000.0,3,0.57661027,20308.88,0,56888.73886158821
1661950800000.0,3,0.4922624,20306.55,0,56888.73886158821
1661954400000.0,3,0.42878082,20108.27,0,56888.73886158821
1661958000000.0,3,0.38942295,20140.63,0,56888.73886158821
1661961600000.0,3,0.33430696,20040.39,0,56888.73886158821
1661965200000.0,0,0.33034918,19982.31,0,56888.73886158821
1661968800000.0,1,0.28790337,20002.41,1,56888.73886158821
1661972400000.0,0,0.3024906,20228.57,1,57060.41025260124
1661976000000.0,3,0.35306805,20195.1,0,58992.01233178079
1661979600000.0,3,0.39091513,20280.54,0,58992.01233178079
1661983200000.0,3,0.5863739,20155.0,0,58992.01233178079
1661986800000.0,3,0.5449389,20050.02,0,58992.01233178079
1661990400000.0,4,0.31687847,20064.43,0,58992.01233178079
1661994000000.0,4,0.22725607,20127.45,0,58992.01233178079
1661997600000.0,0,0.29116803,20118.09,0,58992.01233178079
1662001200000.0,0,0.3259009,20022.97,0,58992.01233178079
1662004800000.0,1,0.3287592,20055.59,1,58992.01233178079
1662008400000.0,3,0.31470367,20038.97,0,59280.32911629317
1662012000000.0,2,0.31127158,19982.5,-1,59280.32911629317
1662015600000.0,1,0.31620422,19895.66,-1,59781.48663864045
1662019200000.0,4,0.33003536,19928.09,0,60552.17052815057
1662022800000.0,4,0.3562468,19934.57,0,60552.17052815057
1662026400000.0,1,0.33351997,20020.45,1,60552.17052815057
1662030000000.0,2,0.23651393,20074.01,1,61334.763842923494
1662033600000.0,3,0.6859291,19995.74,0,61822.83671133565
1662037200000.0,0,0.25094405,19972.45,0,61822.83671133565
1662040800000.0,3,0.5563566,19693.1,0,61822.83671133565
1662044400000.0,0,0.28593603,19782.59,0,61822.83671133565
1662048000000.0,0,0.28607488,19659.51,0,61822.83671133565
1662051600000.0,0,0.2941016,19724.43,0,61822.83671133565
1662055200000.0,0,0.27554062,19812.93,0,61822.83671133565
1662058800000.0,0,0.279266,19871.68,0,61822.83671133565
1662062400000.0,0,0.28340396,20068.72,0,61822.83671133565
1662066000000.0,1,0.33199367,20084.23,1,61822.83671133565
1662069600000.0,0,0.29992288,20078.34,1,61966.175030479986
1662073200000.0,0,0.3314506,20131.46,1,61911.7415875554
1662076800000.0,0,0.31290096,20072.73,1,62402.6591577003
1662080400000.0,0,0.31059018,20050.84,1,61859.89581254575
1662084000000.0,3,0.47822884,20033.01,0,61657.59563162572
1662087600000.0,3,0.32328498,20157.01,0,61657.59563162572
1662091200000.0,3,0.46081686,20161.07,0,61657.59563162572
1662094800000.0,3,0.51225805,20125.29,0,61657.59563162572
1662098400000.0,3,0.5915454,20106.9,0,61657.59563162572
1662102000000.0,3,0.55650866,20111.24,0,61657.59563162572
1662105600000.0,3,0.34837982,20092.62,0,61657.59563162572
1662109200000.0,3,0.43620247,20134.05,0,61657.59563162572
1662112800000.0,3,0.47292972,20067.33,0,61657.59563162572
1662116400000.0,3,0.44750896,20090.81,0,61657.59563162572
1662120000000.0,3,0.4531274,20282.82,0,61657.59563162572
1662123600000.0,3,0.47610316,20266.12,0,61657.59563162572
1662127200000.0,3,0.4032865,20362.19,0,61657.59563162572
1662130800000.0,3,0.34204853,20355.85,0,61657.59563162572
1662134400000.0,0,0.38277075,20129.78,0,61657.59563162572
1662138000000.0,0,0.40301433,19802.27,0,61657.59563162572
1662141600000.0,0,0.36229935,19934.51,0,61657.59563162572
1662145200000.0,4,0.25607875,19910.43,0,61657.59563162572
1662148800000.0,0,0.2520162,19964.68,0,61657.59563162572
1662152400000.0,1,0.3296698,19977.31,1,61657.59563162572
1662156000000.0,0,0.3675758,19989.49,1,61774.61259851337
1662159600000.0,2,0.2977077,19951.86,1,61887.46031479931
1662163200000.0,1,0.4187773,20001.34,1,61538.81831448404
1662166800000.0,0,0.30544052,19954.41,1,61997.250580643995
1662170400000.0,3,0.28103313,19939.0,0,61562.44406789365
1662174000000.0,0,0.32821295,19899.69,0,61562.44406789365
1662177600000.0,0,0.36412618,19923.46,0,61562.44406789365
1662181200000.0,0,0.3644786,19944.32,0,61562.44406789365
1662184800000.0,0,0.3708182,19883.08,0,61562.44406789365
1662188400000.0,1,0.3443808,19815.63,1,61562.44406789365
1662192000000.0,1,0.3884022,19785.31,1,60935.92340021347
1662195600000.0,0,0.31626013,19796.83,1,60654.29098147273
1662199200000.0,0,0.35862622,19849.13,1,60761.29643872516
1662202800000.0,0,0.31249887,19798.76,1,61247.0937837166
1662206400000.0,0,0.3705541,19850.72,1,60779.22356828217
1662210000000.0,0,0.30156282,19863.84,1,61261.862766097795
1662213600000.0,2,0.30704612,19816.75,1,61383.73009241303
1662217200000.0,2,0.3351542,19772.95,1,60946.32670855745
1662220800000.0,2,0.33650768,19787.81,1,60539.483042962325
1662224400000.0,2,0.31294587,19816.0,1,60677.51265188342
1662228000000.0,2,0.36877736,19753.26,1,60939.36020743424
1662231600000.0,2,0.33743408,19710.0,1,60356.58916680778
1662235200000.0,2,0.33370572,19742.68,1,59954.761382021374
1662238800000.0,2,0.31658417,19750.76,1,60258.31505762979
1662242400000.0,1,0.3044119,19793.7,1,60333.3674963971
1662246000000.0,0,0.2923991,19831.9,1,60732.22290737098
1662249600000.0,2,0.30718344,19807.29,1,61087.05003124619
1662253200000.0,1,0.32054693,19778.92,1,60858.45590772344
1662256800000.0,1,0.32337815,19792.33,1,60594.93639190301
1662260400000.0,1,0.36620516,19772.79,1,60719.49743198593
1662264000000.0,0,0.3268293,19801.74,1,60537.99685605604
1662267600000.0,0,0.38345814,19768.97,1,60806.90379941173
1662271200000.0,0,0.33690277,19700.96,1,60502.51414366853
1662274800000.0,1,0.32182205,19632.4,1,59870.79182181634
1662278400000.0,1,0.35373637,19736.2,1,59233.960732473846
1662282000000.0,1,0.34836987,19777.12,1,60198.12448792531
1662285600000.0,0,0.34896085,19757.27,1,60578.21678920732
1662289200000.0,0,0.29407847,19850.79,1,60393.83672614653
1662292800000.0,0,0.28405055,19874.98,1,61262.51297286929
1662296400000.0,0,0.30916244,19712.64,1,61487.20585576303
1662300000000.0,0,0.299093,19746.71,1,59979.283465975044
1662303600000.0,0,0.3770292,19789.9,1,60295.748390331806
1662307200000.0,0,0.36956728,19890.41,1,60696.925968346746
1662310800000.0,0,0.36781406,19838.47,1,61630.53000553775
1662314400000.0,0,0.33768257,19847.0,1,61148.07658108546
1662318000000.0,0,0.37237886,19882.69,1,61227.30892052669
1662321600000.0,0,0.39323464,19901.81,1,61558.82148730956
1662325200000.0,0,0.3822691,19860.66,1,61736.42082261047
1662328800000.0,0,0.34668374,19833.72,1,61354.19212765065
1662332400000.0,3,0.43409112,20000.3,0,61103.955407305155
1662336000000.0,1,0.24768355,19914.13,1,61103.955407305155
1662339600000.0,3,0.48264068,19839.57,0,60314.168078497976
1662343200000.0,3,0.4894678,19853.4,0,60314.168078497976
1662346800000.0,3,0.36375445,19884.91,0,60314.168078497976
1662350400000.0,3,0.37844253,19886.99,0,60314.168078497976
1662354000000.0,3,0.5114621,19726.04,0,60314.168078497976
1662357600000.0,3,0.49248898,19787.2,0,60314.168078497976
1662361200000.0,3,0.6809905,19750.0,0,60314.168078497976
1662364800000.0,3,0.45189333,19781.65,0,60314.168078497976
1662368400000.0,3,0.338201,19768.59,0,60314.168078497976
1662372000000.0,0,0.36001965,19691.07,0,60314.168078497976
1662375600000.0,0,0.31568038,19701.95,0,60314.168078497976
1662379200000.0,0,0.31010935,19727.37,0,60314.168078497976
1662382800000.0,0,0.24363513,19744.01,0,60314.168078497976
1662386400000.0,0,0.25856134,19843.21,0,60314.168078497976
1662390000000.0,0,0.26215556,19854.59,0,60314.168078497976
1662393600000.0,0,0.30274278,19845.97,0,60314.168078497976
1662397200000.0,0,0.28476024,19826.49,0,60314.168078497976
1662400800000.0,0,0.32327062,19741.39,0,60314.168078497976
1662404400000.0,0,0.354407,19708.64,0,60314.168078497976
1662408000000.0,3,0.3039816,19739.7,0,60314.168078497976
1662411600000.0,3,0.46494138,19750.01,0,60314.168078497976
1662415200000.0,0,0.35234508,19804.57,0,60314.168078497976
1662418800000.0,3,0.33879042,19796.84,0,60314.168078497976
1662422400000.0,4,0.2895516,20101.01,0,60314.168078497976
1662426000000.0,3,0.4857626,19771.81,0,60314.168078497976
1662429600000.0,4,0.47995323,19816.58,0,60314.168078497976
1662433200000.0,4,0.3880526,19790.01,0,60314.168078497976
1662436800000.0,4,0.39107051,19761.82,0,60314.168078497976
1662440400000.0,3,0.32374635,19780.9,0,60314.168078497976
1662444000000.0,3,0.35110432,19858.23,0,60314.168078497976
1662447600000.0,3,0.5690081,19905.79,0,60314.168078497976
1662451200000.0,3,0.6878411,20016.57,0,60314.168078497976
1662454800000.0,3,0.5698785,19915.05,0,60314.168078497976
1662458400000.0,3,0.46769202,19914.91,0,60314.168078497976
1662462000000.0,3,0.6231449,19918.33,0,60314.168078497976
1662465600000.0,3,0.73031884,19854.93,0,60314.168078497976
1662469200000.0,3,0.5354923,19781.57,0,60314.168078497976
1662472800000.0,3,0.52403814,19838.81,0,60314.168078497976
1662476400000.0,3,0.457972,19818.37,0,60314.168078497976
1662480000000.0,3,0.33663544,19747.25,0,60314.168078497976
1662483600000.0,0,0.3070632,19102.32,0,60314.168078497976
1662487200000.0,3,0.30917624,18958.66,0,60314.168078497976
1662490800000.0,1,0.29308367,18824.41,1,60314.168078497976
1662494400000.0,3,0.2753424,18982.41,0,59032.878620613556
1662498000000.0,3,0.47776455,18978.6,0,59032.878620613556
1662501600000.0,3,0.43749455,18909.14,0,59032.878620613556
1662505200000.0,3,0.3856435,18790.61,0,59032.878620613556
1662508800000.0,3,0.7128252,18833.11,0,59032.878620613556
1662512400000.0,3,0.335756,18787.65,0,59032.878620613556
1662516000000.0,0,0.32713446,18611.13,0,59032.878620613556
1662519600000.0,2,0.33330232,18745.85,-1,59032.878620613556
1662523200000.0,0,0.3096166,18721.62,-1,57750.91840523132
1662526800000.0,4,0.3298751,18759.07,0,57981.484735536484
1662530400000.0,2,0.26524138,18792.95,-1,57981.484735536484
1662534000000.0,3,0.34431776,18800.43,-1,57667.33066987544
1662537600000.0,0,0.32334402,18804.98,-1,57597.97198005418
1662541200000.0,4,0.24927677,18788.19,0,57555.78186793029
1662544800000.0,2,0.29705527,18748.71,-1,57555.78186793029
1662548400000.0,1,0.23641501,18739.59,-1,57918.61122000932
1662552000000.0,0,0.26037186,18779.9,-1,58002.42590316434
1662555600000.0,0,0.3656526,18840.36,-1,57631.96867970167
1662559200000.0,0,0.25854164,18905.71,-1,57076.328795540125
1662562800000.0,4,0.28070337,18871.35,0,56475.74880166059
1662566400000.0,2,0.2173885,18916.41,-1,56475.74880166059
1662570000000.0,0,0.2849897,18998.95,-1,56071.19948626935
1662573600000.0,0,0.2921467,19074.73,-1,55330.15420237246
1662577200000.0,4,0.341146,18992.38,0,54649.80029379839
1662580800000.0,4,0.3474135,19387.62,0,54649.80029379839
1662584400000.0,1,0.43681294,19364.28,1,54649.80029379839
1662588000000.0,4,0.37611324,19337.21,1,54452.42800072829
1662591600000.0,3,0.56222177,19292.84,0,54223.513348911336
1662595200000.0,3,0.5546864,19304.51,0,54223.513348911336
1662598800000.0,3,0.37784028,19183.59,0,54223.513348911336
1662602400000.0,3,0.52057433,19238.62,0,54223.513348911336
1662606000000.0,3,0.45212892,19218.4,0,54223.513348911336
1662609600000.0,3,0.451817,19352.29,0,54223.513348911336
1662613200000.0,3,0.43727246,19302.79,0,54223.513348911336
1662616800000.0,3,0.5751636,19234.31,0,54223.513348911336
1662620400000.0,3,0.4903361,19171.66,0,54223.513348911336
1662624000000.0,3,0.4426368,19227.74,0,54223.513348911336
1662627600000.0,3,0.48358423,19185.04,0,54223.513348911336
1662631200000.0,3,0.4208738,19307.68,0,54223.513348911336
1662634800000.0,3,0.5647195,19311.15,0,54223.513348911336
1662638400000.0,3,0.49767938,19143.12,0,54223.513348911336
1662642000000.0,3,0.42848882,19227.67,0,54223.513348911336
1662645600000.0,3,0.45836914,19315.83,0,54223.513348911336
1662649200000.0,3,0.4285786,19250.81,0,54223.513348911336
1662652800000.0,0,0.34395748,19189.8,0,54223.513348911336
1662656400000.0,0,0.34160244,19199.28,0,54223.513348911336
1662660000000.0,0,0.3538547,19201.24,0,54223.513348911336
1662663600000.0,3,0.30742827,19352.38,0,54223.513348911336
1662667200000.0,0,0.4109935,19376.49,0,54223.513348911336
1662670800000.0,0,0.3545251,19331.89,0,54223.513348911336
1662674400000.0,3,0.383661,19306.12,0,54223.513348911336
1662678000000.0,3,0.3857877,19319.77,0,54223.513348911336
1662681600000.0,3,0.3170928,19367.99,0,54223.513348911336
1662685200000.0,3,0.39128196,19334.01,0,54223.513348911336
1662688800000.0,3,0.5685179,19398.31,0,54223.513348911336
1662692400000.0,3,0.53002995,19950.73,0,54223.513348911336
1662696000000.0,3,0.4932713,20361.17,0,54223.513348911336
1662699600000.0,3,0.5194237,20534.0,0,54223.513348911336
1662703200000.0,3,0.42653853,20693.48,0,54223.513348911336
1662706800000.0,3,0.40041313,20631.76,0,54223.513348911336
1662710400000.0,3,0.3956174,20779.91,0,54223.513348911336
1662714000000.0,3,0.33965594,20747.46,0,54223.513348911336
1662717600000.0,3,0.61902255,21074.56,0,54223.513348911336
1662721200000.0,3,0.706602,20937.72,0,54223.513348911336
1662724800000.0,3,0.43070334,21074.36,0,54223.513348911336
1662728400000.0,3,0.51478827,21004.97,0,54223.513348911336
1662732000000.0,3,0.53104734,21100.12,0,54223.513348911336
1662735600000.0,3,0.39762062,21266.79,0,54223.513348911336
1662739200000.0,3,0.37600246,21295.52,0,54223.513348911336
1662742800000.0,3,0.4519852,21246.72,0,54223.513348911336
1662746400000.0,3,0.5048192,21168.86,0,54223.513348911336
1662750000000.0,3,0.5141574,21291.62,0,54223.513348911336
1662753600000.0,3,0.6202446,21294.5,0,54223.513348911336
1662757200000.0,3,0.50163287,21250.38,0,54223.513348911336
1662760800000.0,3,0.507804,21347.09,0,54223.513348911336
1662764400000.0,3,0.49490622,21360.11,0,54223.513348911336
1662768000000.0,3,0.51220614,21258.74,0,54223.513348911336
1662771600000.0,3,0.7396792,21289.63,0,54223.513348911336
1662775200000.0,3,0.5434733,21301.74,0,54223.513348911336
1662778800000.0,3,0.57054484,21303.07,0,54223.513348911336
1662782400000.0,3,0.277892,21453.23,0,54223.513348911336
1662786000000.0,3,0.3467849,21543.98,0,54223.513348911336
1662789600000.0,2,0.27655232,21525.26,-1,54223.513348911336
1662793200000.0,3,0.38091424,21283.87,-1,54364.86107155474
1662796800000.0,2,0.26113704,21327.82,-1,56187.50673228599
1662800400000.0,4,0.29971278,21321.97,0,55855.65671037482
1662804000000.0,3,0.45375556,21340.75,0,55855.65671037482
1662807600000.0,3,0.46195814,21285.11,0,55855.65671037482
1662811200000.0,3,0.48399705,21309.23,0,55855.65671037482
1662814800000.0,3,0.45757404,21174.38,0,55855.65671037482
1662818400000.0,3,0.424662,21242.48,0,55855.65671037482
1662822000000.0,3,0.37496084,21219.36,0,55855.65671037482
1662825600000.0,0,0.38014716,21407.08,0,55855.65671037482
1662829200000.0,3,0.40567568,21287.12,0,55855.65671037482
1662832800000.0,3,0.27548167,21447.62,0,55855.65671037482
1662836400000.0,3,0.36023122,21579.1,0,55855.65671037482
1662840000000.0,3,0.41060296,21423.53,0,55855.65671037482
1662843600000.0,3,0.35460544,21606.07,0,55855.65671037482
1662847200000.0,3,0.44157356,21758.0,0,55855.65671037482
1662850800000.0,3,0.47886306,21648.34,0,55855.65671037482
1662854400000.0,3,0.32002553,21548.91,0,55855.65671037482
1662858000000.0,3,0.31814262,21610.85,0,55855.65671037482
1662861600000.0,3,0.35806528,21507.1,0,55855.65671037482
1662865200000.0,3,0.42063665,21542.42,0,55855.65671037482
1662868800000.0,0,0.29149976,21556.42,0,55855.65671037482
1662872400000.0,3,0.48544145,21590.3,0,55855.65671037482
1662876000000.0,3,0.42170477,21442.22,0,55855.65671037482
1662879600000.0,0,0.39204818,21611.49,0,55855.65671037482
1662883200000.0,3,0.3706748,21670.68,0,55855.65671037482
1662886800000.0,3,0.35550767,21604.0,0,55855.65671037482
1662890400000.0,3,0.35013747,21593.97,0,55855.65671037482
1662894000000.0,3,0.40008304,21613.03,0,55855.65671037482
1662897600000.0,3,0.41555008,21615.47,0,55855.65671037482
1662901200000.0,0,0.38650316,21542.93,0,55855.65671037482
1662904800000.0,3,0.3831833,21511.69,0,55855.65671037482
1662908400000.0,0,0.39824447,21643.16,0,55855.65671037482
1662912000000.0,0,0.40032175,21679.07,0,55855.65671037482
1662915600000.0,0,0.4046638,21628.35,0,55855.65671037482
1662919200000.0,0,0.39611328,21548.83,0,55855.65671037482
1662922800000.0,0,0.3817139,21617.99,0,55855.65671037482
1662926400000.0,3,0.38508686,21635.72,0,55855.65671037482
1662930000000.0,3,0.4389115,21511.51,0,55855.65671037482
1662933600000.0,3,0.45686594,21635.88,0,55855.65671037482
1662937200000.0,3,0.506575,21826.87,0,55855.65671037482
1662940800000.0,4,0.2775722,21637.99,0,55855.65671037482
1662944400000.0,3,0.42086866,22044.29,0,55855.65671037482
1662948000000.0,3,0.38227105,21768.53,0,55855.65671037482
1662951600000.0,3,0.46469653,21656.87,0,55855.65671037482
1662955200000.0,3,0.49604616,21715.19,0,55855.65671037482
1662958800000.0,3,0.53906876,21785.59,0,55855.65671037482
1662962400000.0,3,0.3568915,21818.89,0,55855.65671037482
1662966000000.0,3,0.45382866,22193.64,0,55855.65671037482
1662969600000.0,3,0.46665806,22228.44,0,55855.65671037482
1662973200000.0,3,0.5925633,22167.34,0,55855.65671037482
1662976800000.0,3,0.59283924,22154.46,0,55855.65671037482
1662980400000.0,3,0.61138475,22312.75,0,55855.65671037482
1662984000000.0,3,0.45000905,22355.25,0,55855.65671037482
1662987600000.0,3,0.5998905,22394.96,0,55855.65671037482
1662991200000.0,3,0.5714313,22316.39,0,55855.65671037482
1662994800000.0,3,0.5877749,22114.5,0,55855.65671037482
1662998400000.0,3,0.5658424,22217.41,0,55855.65671037482
1663002000000.0,3,0.5871516,22355.8,0,55855.65671037482
1663005600000.0,3,0.5854042,22398.91,0,55855.65671037482
1663009200000.0,3,0.541046,22426.08,0,55855.65671037482
1663012800000.0,3,0.6081405,22402.97,0,55855.65671037482
1663016400000.0,3,0.6217437,22337.28,0,55855.65671037482
1663020000000.0,3,0.6689352,22323.5,0,55855.65671037482
1663023600000.0,3,0.75303113,22395.74,0,55855.65671037482
1663027200000.0,3,0.74537927,22213.49,0,55855.65671037482
1663030800000.0,3,0.57145494,22237.35,0,55855.65671037482
1663034400000.0,3,0.5150976,22255.89,0,55855.65671037482
1663038000000.0,3,0.36276338,22231.58,0,55855.65671037482
1663041600000.0,3,0.50302404,22285.56,0,55855.65671037482
1663045200000.0,3,0.5772277,22385.33,0,55855.65671037482
1663048800000.0,3,0.25890768,22317.85,0,55855.65671037482
1663052400000.0,4,0.292006,22273.09,0,55855.65671037482
1663056000000.0,3,0.37795043,22230.41,0,55855.65671037482
1663059600000.0,3,0.5580056,22381.47,0,55855.65671037482
1663063200000.0,3,0.4733961,22531.18,0,55855.65671037482
1663066800000.0,3,0.3611906,22522.74,0,55855.65671037482
1663070400000.0,3,0.29667082,21398.32,0,55855.65671037482
1663074000000.0,3,0.37235636,21193.61,0,55855.65671037482
1663077600000.0,1,0.33371934,21010.72,1,55855.65671037482
1663081200000.0,1,0.28199875,20829.77,1,54409.639577508766
1663084800000.0,0,0.27387816,20766.79,0,52978.961026510275
1663088400000.0,0,0.3341144,20764.12,0,52978.961026510275
1663092000000.0,0,0.3246787,20246.35,0,52978.961026510275
1663095600000.0,0,0.2665666,20283.58,0,52978.961026510275
1663099200000.0,1,0.3202452,20233.14,1,52978.961026510275
1663102800000.0,3,0.2611655,20131.58,0,52583.72624140173
1663106400000.0,3,0.35298553,20224.16,0,52583.72624140173
1663110000000.0,0,0.36760688,20173.57,0,52583.72624140173
1663113600000.0,0,0.3771531,20198.49,0,52583.72624140173
1663117200000.0,0,0.38301736,20301.29,0,52583.72624140173
1663120800000.0,0,0.29460102,20444.29,0,52583.72624140173
1663124400000.0,0,0.32455155,20323.04,0,52583.72624140173
1663128000000.0,0,0.3473766,20390.1,0,52583.72624140173
1663131600000.0,0,0.37408566,20315.56,0,52583.72624140173
1663135200000.0,0,0.37626258,20239.64,0,52583.72624140173
1663138800000.0,1,0.27190575,20243.89,1,52583.72624140173
1663142400000.0,2,0.26995888,20384.88,1,52616.85146050533
1663146000000.0,2,0.31678125,20347.79,1,53715.75137613258
1663149600000.0,2,0.3041217,20340.78,1,53426.665640473206
1663153200000.0,0,0.3151014,20225.35,1,53372.02851437526
1663156800000.0,2,0.36947525,20309.11,1,52472.347563521645
1663160400000.0,2,0.36237904,20310.64,1,53125.1871757845
1663164000000.0,2,0.32789707,20293.6,1,53137.11225466177
1663167600000.0,2,0.37728447,20178.79,1,53004.29961147936
1663171200000.0,2,0.38538077,20142.01,1,52109.45104553028
1663174800000.0,2,0.39530736,20105.17,1,51822.78150232316
1663178400000.0,2,0.38747752,19777.83,1,51535.644308964
1663182000000.0,2,0.31742436,19952.11,0,48984.30096275918
1663185600000.0,1,0.31766334,19946.22,1,48984.30096275918
1663189200000.0,1,0.27174324,20201.81,1,48940.91945584027
1663192800000.0,2,0.32568264,20296.11,1,50823.41170599401
1663196400000.0,2,0.3443779,20226.71,1,51517.95773357528
1663200000000.0,1,0.24291196,20157.77,1,51006.80721062573
1663203600000.0,3,0.28043252,20194.61,0,50499.04471707905
1663207200000.0,4,0.34936997,20098.45,0,50499.04471707905
1663210800000.0,1,0.39626506,20023.59,1,50499.04471707905
1663214400000.0,0,0.27761987,20025.33,1,49934.768593170906
1663218000000.0,0,0.31483495,20145.89,1,49947.88428186448
1663221600000.0,1,0.29800993,20100.14,1,50856.63567778171
1663225200000.0,3,0.29600453,20204.23,0,50511.78351816646
1663228800000.0,1,0.3326071,20149.31,1,50511.78351816646
